Date,Time,ns1:sex,ns1:lat,lat,Latitudes,ns1:lon,lon,Longitudes
07-06-1940,00:10:00,M,513700N,513700,51.37,0032200W,32200,-0.322
07-06-1940,00:10:00,F,513700N,513700,51.37,0032200W,32200,-0.322
08-06-1940,09:01:00,F,404400N,404400,40.44,0740500W,740500,-7.405
08-06-1940,09:01:00,M,404400N,404400,40.44,0740500W,740500,-7.405
14-06-1940,08:10:00,F,454000N,454000,45.4,0121500E,121500,1.215
14-06-1940,05:00:00,M,444000N,444000,44.4,0105500E,105500,1.055
17-06-1940,16:50:00,F,445000N,445000,44.5,0004200W,4200,-0.042
17-06-1940,16:50:00,M,445000N,445000,44.5,0004200W,4200,-0.042
18-06-1940,17:49:00,M,420659N,420659,42.06,0442900E,442900,4.429
20-06-1940,12:00:00,M,415100N,415100,41.51,0873900W,873900,-8.739
22-06-1940,09:16:00,F,511559N,511559,51.15,0002200E,2200,0.022
22-06-1940,09:16:00,M,511600N,511600,51.16,0002300W,2300,-0.023
24-06-1940,13:27:00,M,374700N,374700,37.47,1222500W,1222500,-2.225
24-06-1940,06:15:00,M,411500N,411500,41.15,0955700W,955700,-9.557
24-06-1940,13:27:00,F,374700N,374700,37.47,1222500W,1222500,-2.225
26-06-1940,06:10:00,F,404600N,404600,40.46,0735900W,735900,-7.359
28-06-1940,21:00:00,M,555300N,555300,55.53,0041500W,41500,-0.415
28-06-1940,12:00:00,M,222000N,222000,22.2,0915000E,915000,9.15
03-07-1940,16:00:00,M,430400N,430400,43.04,0892400W,892400,-8.924
05-07-1940,11:47:00,F,430200N,430200,43.02,0875500W,875500,-8.755
07-07-1940,00:05:00,M,532500N,532500,53.25,0025500W,25500,-0.255
07-07-1940,00:05:00,F,532500N,532500,53.25,0025500W,25500,-0.255
07-07-1940,00:05:00,M,532500N,532500,53.25,0025500E,25500,0.255
15-07-1940,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
17-07-1940,11:00:00,M,531500N,531500,53.15,0015500W,15500,-0.155
18-07-1940,11:10:00,M,340300N,340300,34.03,1181500W,1181500,-1.815
19-07-1940,15:00:00,F,314600N,314600,31.46,1062900W,1062900,-0.629
19-07-1940,15:00:00,M,314600N,314600,31.46,1062900W,1062900,-0.629
21-07-1940,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
22-07-1940,11:15:00,M,463000N,463000,46.3,0810000W,810000,-8.1
22-07-1940,11:15:00,F,463000N,463000,46.3,0810000W,810000,-8.1
23-07-1940,01:17:00,M,431000N,431000,43.1,0703600W,703600,-7.036
23-07-1940,12:20:00,M,460900N,460900,46.09,0121300E,121300,1.213
23-07-1940,13:33:00,M,335700N,335700,33.57,1172400W,1172400,-1.724
27-07-1940,08:47:00,M,340300N,340300,34.03,1181400W,1181400,-1.814
29-07-1940,12:00:00,M,390100N,390100,39.01,0885000W,885000,-8.85
30-07-1940,10:00:00,M,453200N,453200,45.32,1224000W,1224000,-2.24
01-08-1940,00:10:00,F,401400N,401400,40.14,1113900W,1113900,-1.139
01-08-1940,12:00:00,M,415900N,415900,41.59,0721700W,721700,-7.217
03-08-1940,20:03:00,M,394600N,394600,39.46,0841200W,841200,-8.412
03-08-1940,06:01:00,F,430600N,430600,43.06,0790400W,790400,-7.904
03-08-1940,23:04:00,M,294500N,294500,29.45,0952100W,952100,-9.521
03-08-1940,06:01:00,M,430600N,430600,43.06,0790400W,790400,-7.904
03-08-1940,20:03:00,F,394600N,394600,39.46,0841200W,841200,-8.412
07-08-1940,18:00:00,M,380400N,380400,38.04,0124100E,124100,1.241
10-08-1940,02:15:00,M,432700N,432700,43.27,0885000W,885000,-8.85
12-08-1940,20:04:00,M,430200N,430200,43.02,0875400W,875400,-8.754
13-08-1940,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
14-08-1940,22:17:00,F,424300N,424300,42.43,0843300W,843300,-8.433
18-08-1940,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
19-08-1940,18:21:00,F,340300N,340300,34.03,1181500W,1181500,-1.815
19-08-1940,18:21:00,M,340300N,340300,34.03,1181500W,1181500,-1.815
24-08-1940,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
03-09-1940,19:40:00,F,503700N,503700,50.37,0032500W,32500,-0.325
05-09-1940,14:04:00,F,415200N,415200,41.52,0873900W,873900,-8.739
05-09-1940,14:04:00,M,415200N,415200,41.52,0873900W,873900,-8.739
11-09-1940,18:58:00,M,404400N,404400,40.44,0741000W,741000,-7.41
12-09-1940,19:30:00,F,440700N,440700,44.07,0095000E,95000,0.95
12-09-1940,19:30:00,M,440700N,440700,44.07,0095000E,95000,0.95
14-09-1940,12:30:00,M,431859N,431859,43.18,0031959E,31959,0.319
14-09-1940,12:30:00,M,481900N,481900,48.19,0004900E,4900,0.049
18-09-1940,12:00:00,M,365000N,365000,36.5,0761700W,761700,-7.617
19-09-1940,08:18:00,M,340300N,340300,34.03,1181500W,1181500,-1.815
24-09-1940,04:30:00,F,255000N,255000,25.5,0801200W,801200,-8.012
24-09-1940,04:30:00,M,255000N,255000,25.5,0801200W,801200,-8.012
25-09-1940,08:23:00,M,473600N,473600,47.36,1222000W,1222000,-2.22
27-09-1940,10:20:00,M,485400N,485400,48.54,0020800E,20800,0.208
27-09-1940,10:20:00,F,485400N,485400,48.54,0020800E,20800,0.208
05-10-1940,13:29:00,M,450159N,450159,45.01,0415900E,415900,4.159
08-10-1940,09:23:00,M,421900N,421900,42.19,0830200W,830200,-8.302
09-10-1940,18:30:00,M,532500N,532500,53.25,0025500W,25500,-0.255
09-10-1940,18:30:00,F,532500N,532500,53.25,0025500W,25500,-0.255
09-10-1940,18:30:00,M,532500N,532500,53.25,0025500E,25500,0.255
14-10-1940,00:35:00,M,414300N,414300,41.43,0713200W,713200,-7.132
14-10-1940,21:10:52,M,265100N,265100,26.51,0805500E,805500,8.055
15-10-1940,12:00:00,M,272800N,272800,27.28,1530200E,1530200,15.302
16-10-1940,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
21-10-1940,02:26:00,F,404300N,404300,40.43,0740000W,740000,-7.4
21-10-1940,15:56:00,M,554500N,554500,55.45,0373459E,373459,3.734
21-10-1940,11:00:00,M,533900N,533900,53.39,0012200W,12200,-0.122
25-10-1940,08:42:00,M,404800N,404800,40.48,0813100W,813100,-8.131
28-10-1940,14:10:00,M,472800N,472800,47.28,0003300W,3300,-0.033
29-10-1940,09:00:00,F,385800N,385800,38.58,0890600W,890600,-8.906
30-10-1940,14:05:00,F,324500N,324500,32.45,0795500W,795500,-7.955
30-10-1940,14:05:00,M,324500N,324500,32.45,0795500W,795500,-7.955
04-11-1940,18:15:00,F,364700N,364700,36.47,0030300E,30300,0.303
04-11-1940,20:57:00,M,333500N,333500,33.35,1015100W,1015100,-0.151
04-11-1940,20:57:00,F,333500N,333500,33.35,1015100W,1015100,-0.151
05-11-1940,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
06-11-1940,03:00:00,F,523000N,523000,52.3,0132200E,132200,1.322
10-11-1940,01:26:00,F,461600N,461600,46.16,0970800W,970800,-9.708
10-11-1940,04:30:00,M,363000N,363000,36.3,0803600W,803600,-8.036
10-11-1940,01:26:00,M,461600N,461600,46.16,0970800W,970800,-9.708
12-11-1940,05:00:00,F,355800N,355800,35.58,0835500W,835500,-8.355
13-11-1940,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
13-11-1940,18:36:00,M,404400N,404400,40.44,0731500W,731500,-7.315
15-11-1940,02:18:00,M,422200N,422200,42.22,0710600W,710600,-7.106
15-11-1940,02:18:00,F,422200N,422200,42.22,0710600W,710600,-7.106
17-11-1940,22:50:00,M,424100N,424100,42.41,0720200W,720200,-7.202
17-11-1940,22:50:00,F,424100N,424100,42.41,0720200W,720200,-7.202
18-11-1940,08:01:00,M,412159N,412159,41.21,0892659E,892659,8.926
18-11-1940,08:01:00,F,412200N,412200,41.22,0892800W,892800,-8.928
18-11-1940,08:01:00,M,412200N,412200,41.22,0892800W,892800,-8.928
20-11-1940,12:00:00,M,342900N,342900,34.29,0890000W,890000,-8.9
20-11-1940,12:00:00,M,445800N,445800,44.58,0931500W,931500,-9.315
22-11-1940,00:35:00,M,445900N,445900,44.59,0931600W,931600,-9.316
22-11-1940,00:35:00,F,445900N,445900,44.59,0931600W,931600,-9.316
22-11-1940,16:45:00,F,515400N,515400,51.54,0550559E,550559,5.505
25-11-1940,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
27-11-1940,07:12:00,M,374700N,374700,37.47,1222500W,1222500,-2.225
27-11-1940,07:12:00,M,374559N,374559,37.45,1222459E,1222459,12.224
29-11-1940,14:20:00,F,430900N,430900,43.09,0773700W,773700,-7.737
01-12-1940,13:02:00,M,404200N,404200,40.42,0893500W,893500,-8.935
01-12-1940,13:02:00,F,404200N,404200,40.42,0893500W,893500,-8.935
11-12-1940,12:00:00,M,374800N,374800,37.48,1221600W,1221600,-2.216
11-12-1940,03:04:00,M,335000N,335000,33.5,1181900W,1181900,-1.819
12-12-1940,15:08:00,M,404600N,404600,40.46,0741400W,741400,-7.414
14-12-1940,07:05:00,M,405100N,405100,40.51,0735400W,735400,-7.354
14-12-1940,07:05:00,F,405100N,405100,40.51,0735400W,735400,-7.354
15-12-1940,03:35:00,M,422100N,422100,42.21,0710300W,710300,-7.103
18-12-1940,13:00:00,M,425700N,425700,42.57,0124200E,124200,1.242
20-12-1940,00:45:00,F,514959N,514959,51.49,0104700E,104700,1.047
20-12-1940,06:00:00,F,182700N,182700,18.27,0660500W,660500,-6.605
20-12-1940,11:41:00,M,415059N,415059,41.5,0444300E,444300,4.443
21-12-1940,06:22:00,M,391700N,391700,39.17,0763700W,763700,-7.637
21-12-1940,06:22:00,F,391700N,391700,39.17,0763700W,763700,-7.637
28-12-1940,20:40:00,M,450300N,450300,45.03,0074000E,74000,0.74
30-12-1940,17:50:00,M,430700N,430700,43.07,0055600E,55600,0.556
04-01-1941,03:21:00,F,340300N,340300,34.03,1181500W,1181500,-1.815
04-01-1941,03:21:00,M,340300N,340300,34.03,1181500W,1181500,-1.815
05-01-1941,01:20:00,M,383700N,383700,38.37,0901100W,901100,-9.011
05-01-1941,03:00:00,M,362200N,362200,36.22,0064300E,64300,0.643
05-01-1941,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
06-01-1941,20:24:00,M,414300N,414300,41.43,0444859E,444859,4.448
07-01-1941,12:00:00,M,534400N,534400,53.44,0015200E,15200,0.152
08-01-1941,08:30:00,M,523800N,523800,52.38,0010500W,10500,-0.105
09-01-1941,10:45:00,M,403500N,403500,40.35,0740900W,740900,-7.409
09-01-1941,10:45:00,F,403500N,403500,40.35,0740900W,740900,-7.409
14-01-1941,20:15:00,F,305600N,305600,30.56,0850700W,850700,-8.507
14-01-1941,20:15:00,M,305600N,305600,30.56,0850700W,850700,-8.507
15-01-1941,16:25:00,M,340300N,340300,34.03,1181500W,1181500,-1.815
21-01-1941,22:17:00,M,403800N,403800,40.38,0735600W,735600,-7.356
21-01-1941,22:00:00,M,402400N,402400,40.24,0034100W,34100,-0.341
21-01-1941,22:00:00,F,402400N,402400,40.24,0034100W,34100,-0.341
21-01-1941,22:17:00,F,403800N,403800,40.38,0735600W,735600,-7.356
24-01-1941,23:04:00,M,403800N,403800,40.38,0735600W,735600,-7.356
24-01-1941,23:04:00,F,403800N,403800,40.38,0735600W,735600,-7.356
25-01-1941,03:35:00,M,390300N,390300,39.03,0954100W,954100,-9.541
25-01-1941,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
30-01-1941,10:26:00,F,365100N,365100,36.51,0761700W,761700,-7.617
30-01-1941,19:30:00,M,404800N,404800,40.48,0964000W,964000,-9.64
31-01-1941,17:00:00,M,383800N,383800,38.38,0901200W,901200,-9.012
31-01-1941,17:00:00,F,383800N,383800,38.38,0901200W,901200,-9.012
31-01-1941,08:17:00,F,554500N,554500,55.45,0373459E,373459,3.734
05-02-1941,14:39:00,F,340300N,340300,34.03,1181400W,1181400,-1.814
06-02-1941,11:40:00,F,340400N,340400,34.04,1181500W,1181500,-1.815
06-02-1941,11:40:00,M,340400N,340400,34.04,1181500W,1181500,-1.815
08-02-1941,10:40:00,M,411600N,411600,41.16,0955600W,955600,-9.556
08-02-1941,03:00:00,F,454700N,454700,45.47,0083800E,83800,0.838
14-02-1941,23:45:00,M,423800N,423800,42.38,0711900W,711900,-7.119
23-02-1941,12:00:00,F,592706N,592706,59.27,0300107E,300107,3.001
06-03-1941,18:28:00,F,415200N,415200,41.52,0873900W,873900,-8.739
06-03-1941,12:00:00,M,385300N,385300,38.53,0770200W,770200,-7.702
15-03-1941,10:55:00,M,340300N,340300,34.03,1181500W,1181500,-1.815
15-03-1941,10:55:00,F,340300N,340300,34.03,1181500W,1181500,-1.815
16-03-1941,16:30:00,M,382800N,382800,38.28,0823800W,823800,-8.238
16-03-1941,19:25:00,M,444800N,444800,44.48,0102000E,102000,1.02
20-03-1941,04:36:00,F,430200N,430200,43.02,0875400W,875400,-8.754
24-03-1941,12:00:00,M,395707N,395707,39.57,0750951E,750951,7.509
26-03-1941,12:00:00,F,592706N,592706,59.27,0300107E,300107,3.001
01-04-1941,12:32:00,M,413000N,413000,41.3,0814200W,814200,-8.142
01-04-1941,12:32:00,M,412900N,412900,41.29,0814100W,814100,-8.141
01-04-1941,12:32:00,F,412900N,412900,41.29,0814100W,814100,-8.141
03-04-1941,12:00:00,F,421900N,421900,42.19,0830200W,830200,-8.302
03-04-1941,12:00:00,M,421900N,421900,42.19,0830200W,830200,-8.302
05-04-1941,18:09:00,M,422000N,422000,42.2,0830300W,830300,-8.303
05-04-1941,18:09:00,F,422000N,422000,42.2,0830300W,830300,-8.303
07-04-1941,07:07:00,F,532500N,532500,53.25,0025500W,25500,-0.255
07-04-1941,15:02:00,M,381500N,381500,38.15,0854600W,854600,-8.546
07-04-1941,13:09:00,F,422000N,422000,42.2,0830300W,830300,-8.303
07-04-1941,07:07:00,M,532500N,532500,53.25,0025500W,25500,-0.255
08-04-1941,03:25:00,F,340100N,340100,34.01,1182300W,1182300,-1.823
08-04-1941,03:25:00,M,340100N,340100,34.01,1182300W,1182300,-1.823
08-04-1941,01:00:00,M,532700N,532700,53.27,0015700W,15700,-0.157
09-04-1941,00:15:00,F,555700N,555700,55.57,0031300W,31300,-0.313
09-04-1941,07:52:00,F,211800N,211800,21.18,1575100W,1575100,-5.751
11-04-1941,22:30:00,M,390600N,390600,39.06,0843100W,843100,-8.431
13-04-1941,12:00:00,M,404251N,404251,40.42,0740022E,740022,7.4
14-04-1941,12:00:00,F,253400N,253400,25.34,0915300E,915300,9.153
14-04-1941,05:45:00,M,391000N,391000,39.1,0842700W,842700,-8.427
18-04-1941,10:18:00,M,500000N,500000,50,0361500E,361500,3.615
19-04-1941,10:00:00,M,205100S,205100,-20.51,0410600W,410600,-4.106
20-04-1941,09:34:00,M,340300N,340300,34.03,1181500W,1181500,-1.815
20-04-1941,09:34:00,F,340300N,340300,34.03,1181500W,1181500,-1.815
25-04-1941,09:37:00,F,520400N,520400,52.04,0011000E,11000,0.11
25-04-1941,09:37:00,M,520400N,520400,52.04,0011000E,11000,0.11
26-04-1941,18:50:00,M,340400N,340400,34.04,1181500W,1181500,-1.815
26-04-1941,18:50:00,F,340400N,340400,34.04,1181500W,1181500,-1.815
27-04-1941,04:03:00,F,380200N,380200,38.02,0843000W,843000,-8.43
27-04-1941,04:03:00,M,380200N,380200,38.02,0843000W,843000,-8.43
28-04-1941,12:00:00,M,395707N,395707,39.57,0750951E,750951,7.509
01-05-1941,05:14:00,M,403800N,403800,40.38,0735600W,735600,-7.356
05-05-1941,15:45:00,F,414000N,414000,41.4,0833300W,833300,-8.333
06-05-1941,13:25:00,M,473259N,473259,47.32,0073500E,73500,0.735
06-05-1941,13:25:00,M,473300N,473300,47.33,0073500E,73500,0.735
06-05-1941,13:25:00,F,473300N,473300,47.33,0073500E,73500,0.735
06-05-1941,19:30:00,M,421700N,421700,42.17,0831100W,831100,-8.311
08-05-1941,07:45:00,F,430800N,430800,43.08,0801600W,801600,-8.016
08-05-1941,07:45:00,M,430800N,430800,43.08,0801600W,801600,-8.016
08-05-1941,11:20:00,F,522500N,522500,52.25,0310000E,310000,3.1
11-05-1941,08:36:00,M,413000N,413000,41.3,0814100W,814100,-8.141
11-05-1941,02:30:00,M,390300N,390300,39.03,0954100W,954100,-9.541
11-05-1941,00:00:00,M,545900N,545900,54.59,0013500W,13500,-0.135
13-05-1941,00:56:00,M,340300N,340300,34.03,1181500W,1181500,-1.815
15-05-1941,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
19-05-1941,01:57:00,F,334600N,334600,33.46,1181100W,1181100,-1.811
21-05-1941,07:25:00,M,391000N,391000,39.1,0842700W,842700,-8.427
21-05-1941,07:25:00,F,391000N,391000,39.1,0842700W,842700,-8.427
23-05-1941,08:05:00,F,414300N,414300,41.43,0444859E,444859,4.448
24-05-1941,21:05:00,M,464700N,464700,46.47,0920600W,920600,-9.206
24-05-1941,21:05:00,M,464659N,464659,46.46,0920623E,920623,9.206
31-05-1941,12:00:00,M,422559N,422559,42.25,0784455E,784455,7.844
02-06-1941,19:15:00,M,320500N,320500,32.05,0810600W,810600,-8.106
02-06-1941,19:15:00,F,320500N,320500,32.05,0810600W,810600,-8.106
05-06-1941,09:30:00,M,404200N,404200,40.42,0740000E,740000,7.4
05-06-1941,09:30:00,M,404200N,404200,40.42,0740000W,740000,-7.4
05-06-1941,19:14:00,M,422000N,422000,42.2,0710700W,710700,-7.107
05-06-1941,01:51:00,M,414900N,414900,41.49,0712500W,712500,-7.125
05-06-1941,13:30:00,M,343600S,343600,-34.36,0582700W,582700,-5.827
07-06-1941,20:35:00,M,404200N,404200,40.42,0740000W,740000,-7.4
07-06-1941,20:35:00,F,404200N,404200,40.42,0740000W,740000,-7.4
08-06-1941,12:00:00,M,422200N,422200,42.22,0710600W,710600,-7.106
11-06-1941,07:46:00,M,414959N,414959,41.49,0432059E,432059,4.32
12-06-1941,12:40:00,F,422400N,422400,42.24,0710200W,710200,-7.102
20-06-1941,03:50:00,F,340100N,340100,34.01,1182400W,1182400,-1.824
21-06-1941,18:00:00,F,411100N,411100,41.11,0754500W,754500,-7.545
24-06-1941,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
26-06-1941,12:00:00,M,410700N,410700,41.07,0732400W,732400,-7.324
30-06-1941,03:15:00,F,415100N,415100,41.51,0873900W,873900,-8.739
30-06-1941,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
01-07-1941,14:24:00,M,402600N,402600,40.26,0845900W,845900,-8.459
01-07-1941,12:00:00,M,411829N,411829,41.18,0725543E,725543,7.255
03-07-1941,22:56:00,M,395700N,395700,39.57,0751000W,751000,-7.51
09-07-1941,22:40:00,F,485200N,485200,48.52,0022000E,22000,0.22
12-07-1941,12:00:00,M,415100N,415100,41.51,0873900W,873900,-8.739
12-07-1941,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
13-07-1941,12:00:00,M,393700N,393700,39.37,0795700W,795700,-7.957
18-07-1941,17:03:00,M,400159N,400159,40.01,0761800E,761800,7.618
18-07-1941,17:03:00,M,400200N,400200,40.02,0761800W,761800,-7.618
18-07-1941,17:03:00,F,400200N,400200,40.02,0761800W,761800,-7.618
22-07-1941,11:55:00,F,352900N,352900,35.29,0803700W,803700,-8.037
22-07-1941,11:55:00,M,352900N,352900,35.29,0803700W,803700,-8.037
23-07-1941,15:30:00,F,360900N,360900,36.09,0960000W,960000,-9.6
27-07-1941,22:47:00,F,414300N,414300,41.43,0444859E,444859,4.448
28-07-1941,08:30:00,M,405100N,405100,40.51,0141700E,141700,1.417
28-07-1941,08:30:00,F,405100N,405100,40.51,0141700E,141700,1.417
03-08-1941,12:00:00,M,405300N,405300,40.53,0740200W,740200,-7.402
03-08-1941,13:33:00,F,404400N,404400,40.44,0740500W,740500,-7.405
03-08-1941,13:33:00,M,404400N,404400,40.44,0740500W,740500,-7.405
04-08-1941,23:56:00,F,512600N,512600,51.26,0001000E,1000,0.01
10-08-1941,04:45:00,M,422200N,422200,42.22,0710400W,710400,-7.104
10-08-1941,21:53:00,F,421000N,421000,42.1,0421959E,421959,4.219
14-08-1941,21:02:00,M,340600N,340600,34.06,1182000W,1182000,-1.82
14-08-1941,21:02:00,F,340600N,340600,34.06,1182000W,1182000,-1.82
18-08-1941,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
18-08-1941,22:50:00,M,415300N,415300,41.53,0874700W,874700,-8.747
20-08-1941,22:00:00,M,443700N,443700,44.37,0211100E,211100,2.111
20-08-1941,22:00:00,M,443654N,443654,44.36,0211057E,211057,2.11
04-09-1941,20:30:00,M,344400N,344400,34.44,0820200W,820200,-8.202
10-09-1941,09:32:00,M,404600N,404600,40.46,0735900W,735900,-7.359
10-09-1941,09:32:00,F,404600N,404600,40.46,0735900W,735900,-7.359
13-09-1941,12:00:00,M,100000N,100000,10,0840700E,840700,8.407
13-09-1941,11:45:00,F,095600N,95600,9.56,0840500W,840500,-8.405
19-09-1941,21:00:00,F,391700N,391700,39.17,0763700W,763700,-7.637
19-09-1941,01:57:00,F,484500N,484500,48.45,0164500E,164500,1.645
19-09-1941,21:00:00,M,391700N,391700,39.17,0763700W,763700,-7.637
21-09-1941,10:30:00,M,385400N,385400,38.54,0770200W,770200,-7.702
24-09-1941,10:00:00,M,404300N,404300,40.43,0740000W,740000,-7.4
26-09-1941,02:00:00,M,450300N,450300,45.03,0074000E,74000,0.74
26-09-1941,02:00:00,F,450300N,450300,45.03,0074000E,74000,0.74
29-09-1941,08:30:00,M,520200N,520200,52.02,0022500W,22500,-0.225
30-09-1941,04:00:00,M,405000N,405000,40.5,0982000W,982000,-9.82
04-10-1941,12:00:00,M,295700N,295700,29.57,0900400W,900400,-9.004
05-10-1941,12:00:00,F,522500N,522500,52.25,0014500W,14500,-0.145
05-10-1941,12:00:00,M,522500N,522500,52.25,0014500W,14500,-0.145
06-10-1941,19:03:00,M,435200N,435200,43.52,1163000W,1163000,-1.63
08-10-1941,14:15:00,M,345100N,345100,34.51,0822400W,822400,-8.224
08-10-1941,14:15:00,F,345100N,345100,34.51,0822400W,822400,-8.224
12-10-1941,04:30:00,M,485200N,485200,48.52,0022000E,22000,0.22
13-10-1941,02:33:00,M,404400N,404400,40.44,0741000W,741000,-7.41
13-10-1941,02:33:00,F,404400N,404400,40.44,0741000W,741000,-7.41
14-10-1941,12:00:00,M,414300N,414300,41.43,0874500W,874500,-8.745
16-10-1941,04:04:00,M,350900N,350900,35.09,0900300W,900300,-9.003
17-10-1941,00:15:00,M,490900N,490900,49.09,0025900E,25900,0.259
17-10-1941,00:15:00,F,490900N,490900,49.09,0025900E,25900,0.259
17-10-1941,02:00:00,M,393200N,393200,39.32,0832600W,832600,-8.326
20-10-1941,12:00:00,M,334400N,334400,33.44,0842300W,842300,-8.423
22-10-1941,02:00:00,M,424300N,424300,42.43,0120700E,120700,1.207
22-10-1941,02:00:00,F,424300N,424300,42.43,0120700E,120700,1.207
23-10-1941,01:52:00,F,415200N,415200,41.52,0873900W,873900,-8.739
23-10-1941,11:11:00,M,404300N,404300,40.43,0740000W,740000,-7.4
25-10-1941,17:50:00,F,374900S,374900,-37.49,1445800E,1445800,14.458
25-10-1941,17:50:00,M,374900S,374900,-37.49,1445800E,1445800,14.458
27-10-1941,12:00:00,M,404200N,404200,40.42,0740000W,740000,-7.4
01-11-1941,11:23:00,M,294600N,294600,29.46,0952200W,952200,-9.522
05-11-1941,23:00:00,M,404300N,404300,40.43,0740000W,740000,-7.4
08-11-1941,00:30:00,F,460059N,460059,46,0001200E,1200,0.012
09-11-1941,18:38:00,M,414300N,414300,41.43,0811500W,811500,-8.115
09-11-1941,18:38:00,F,414300N,414300,41.43,0811500W,811500,-8.115
13-11-1941,08:35:00,M,354600N,354600,35.46,1191400W,1191400,-1.914
17-11-1941,01:21:00,M,484900N,484900,48.49,0021700E,21700,0.217
17-11-1941,01:21:00,F,484900N,484900,48.49,0021700E,21700,0.217
21-11-1941,02:50:00,M,365200S,365200,-36.52,1744600E,1744600,17.446
22-11-1941,10:30:00,M,555000N,555000,55.5,0042600W,42600,-0.426
23-11-1941,22:30:00,M,444800N,444800,44.48,0102000E,102000,1.02
06-12-1941,01:00:00,M,405200N,405200,40.52,0904500W,904500,-9.045
07-12-1941,04:25:00,F,413800N,413800,41.38,0794300W,794300,-7.943
08-12-1941,06:42:00,M,420300N,420300,42.03,0874100W,874100,-8.741
08-12-1941,01:02:00,M,340300N,340300,34.03,1181500W,1181500,-1.815
